Mês,Empresa,Linha,Estudante_Cartao,Estudante_BT,Vale_Transporte,Integracao_Plena,Integracao_Complementar,Gratuito_Cartao,Gratuito_BT,Inteira_Cartao,Inteira_Especie,Tarifa_Social,Qtd_Viagens
4,GUANABARA - URB,77,2905,2265,24360,4471,17,3571,1338,3019,14091,0,1787
4,GUANABARA - URB,79,3911,2620,23870,4569,185,5060,1179,3393,12698,0,1685
4,GUANABARA - URB,84,3621,2018,20901,4807,106,6009,1781,4517,12792,0,1428
4,GUANABARA - URB,125,7,15,92,0,0,97,2,3,52,0,174
4,GUANABARA - URB,1029,398,302,2900,528,2,597,191,497,1707,0,219
4,GUANABARA - URB,1516,2503,1661,15838,2551,98,4514,1795,2687,11170,0,1179
4,GUANABARA - URB,1778,1309,937,8866,1518,59,2576,1020,1211,5868,0,575
4,GUANABARA - URB,6443,1325,874,7812,1136,0,2000,679,1363,5142,0,464
4,GUANABARA - URB,7501,69,50,349,40,0,106,19,58,268,0,31
4,REUNIDAS,7,3283,2214,23266,4350,69,4194,1235,4072,13992,0,1678
4,REUNIDAS,26,1959,1250,15776,4310,23,2473,881,2324,7710,0,1359
4,REUNIDAS,27,2541,1592,13351,1831,48,4289,1507,2034,11122,0,1154
4,REUNIDAS,29,29,20,147,0,0,31,9,25,102,0,6
4,REUNIDAS,35,2143,1198,12121,2590,168,3708,1101,2341,7002,0,1022
4,REUNIDAS,68,747,372,4615,847,21,1361,386,904,3049,0,486
4,REUNIDAS,73,5584,4344,47886,12582,223,8047,2595,5165,25429,0,3034
4,REUNIDAS,1029,2971,2377,21153,4753,34,5053,1627,3363,13832,0,1519
4,REUNIDAS,6443,1233,790,6871,1133,0,1917,594,1219,4862,0,374
4,REUNIDAS,7847,2314,1568,13310,2339,1,3302,1192,2167,7594,0,1065
4,REUNIDAS,9018,4,0,163,1,0,48,17,1,46,0,81
4,SANTA MARIA - URB,24,2379,1372,12709,3560,0,3483,1140,2899,7240,0,1632
4,SANTA MARIA - URB,36,132,84,504,111,0,397,136,84,541,0,182
4,SANTA MARIA - URB,37,1726,920,9826,3835,0,2852,837,1733,5760,0,1313
4,SANTA MARIA - URB,38,8373,6271,38343,7794,1,20076,6649,6440,37622,0,3044
4,SANTA MARIA - URB,39,1285,578,8854,1891,0,1915,592,1347,3548,0,1016
4,SANTA MARIA - URB,44,159,102,1041,356,0,357,143,193,781,0,189
4,SANTA MARIA - URB,46,1270,1130,8966,3785,0,1532,811,1883,6340,0,1244
4,SANTA MARIA - URB,54,2751,1979,15491,5861,1,4611,2431,2680,12198,0,2143
4,SANTA MARIA - URB,56,634,544,5824,1671,0,852,484,896,3429,0,1370
4,SANTA MARIA - URB,83,803,604,6325,498,0,1449,381,1093,4539,0,730
4,SANTA MARIA - URB,331,874,426,5014,942,0,1004,262,1142,2817,0,479
4,SANTA MARIA - URB,561,4,5,165,14,0,6,10,38,50,0,315
4,VIA SUL - URB,50,4705,3380,33962,8448,84,6451,2190,4819,18581,0,2435
4,VIA SUL - URB,51,1403,923,7234,2644,0,1901,805,1392,4282,0,1054
4,VIA SUL - URB,52,1234,864,6378,2257,0,2584,1187,1172,4862,0,1081
4,VIA SUL - URB,65,119,84,751,285,0,210,81,142,441,0,155
5,CONCEIÇÃO,21,2879,2471,19565,2795,0,7598,2485,2808,15422,0,1931
5,CONCEIÇÃO,30,1085,846,8635,2387,0,2166,782,2034,5681,0,1115
5,CONCEIÇÃO,31,1210,812,8862,2006,0,1868,655,1887,5360,0,671
5,CONCEIÇÃO,41,846,410,6108,1723,0,1201,376,1013,2537,0,683
5,CONCEIÇÃO,59,2093,2524,13546,2766,0,6044,2257,2497,12140,0,1398
5,CONCEIÇÃO,63,2245,1582,17503,3328,0,4326,1306,2524,9933,0,1226
5,CONCEIÇÃO,76,944,778,6154,1217,26,2338,515,1003,5169,0,593
5,CONCEIÇÃO,83,670,632,6123,496,0,1164,368,1101,4741,0,667
5,CONCEIÇÃO,411,1192,898,5765,1847,0,1818,569,1234,4392,0,677
5,CONCEIÇÃO,599,1427,1045,7412,2048,0,2915,412,1811,4418,0,870
5,CONCEIÇÃO,2271,1909,1865,12940,1905,0,5867,1858,2039,11328,0,1322
5,CONCEIÇÃO,6301,779,607,6876,1252,0,1377,452,989,3458,0,474
5,DUNAS - URB,33,6446,5023,46143,12049,0,9186,2553,9218,27840,0,2393
5,DUNAS - URB,40,5783,5744,33181,7360,0,13562,4908,6281,32063,0,2308
5,DUNAS - URB,331,612,361,3991,756,0,779,229,936,2026,0,297
5,DUNAS - URB,332,385,222,2746,433,0,465,134,834,1234,0,438
5,DUNAS - URB,411,984,712,4786,1592,0,1444,631,1180,3225,0,519
5,GUANABARA - URB,2,2170,1626,18365,3177,97,3271,1115,2601,9764,0,1361
5,GUANABARA - URB,4,1231,1132,12302,2070,0,1448,641,1357,6560,0,951
5,GUANABARA - URB,5,16,29,174,13,0,46,14,26,172,0,16
5,GUANABARA - URB,8,4100,3172,35376,10190,300,8800,2498,4841,18432,0,1922
5,GUANABARA - URB,19,677,646,5585,940,0,2554,1185,836,4648,0,649
5,GUANABARA - URB,60,4042,3121,29877,4949,144,5955,1978,5301,17740,0,1917
5,GUANABARA - URB,64,3279,3286,25044,3929,35,6906,2682,3902,20289,0,1428
5,GUANABARA - URB,67,1825,1611,13112,1322,17,2891,1444,1694,10622,0,679
5,GUANABARA - URB,70,1680,1578,14008,1411,16,2738,1312,1494,8972,0,705
5,GUANABARA - URB,72,2177,2056,18216,3265,17,2859,1158,2628,13164,0,1423
5,GUANABARA - URB,75,1653,1288,9147,1024,37,2204,733,1961,6283,0,601
5,GUANABARA - URB,77,3007,2593,26285,4802,35,3618,1341,3522,16685,0,1841
5,GUANABARA - URB,79,3865,2919,24288,4602,150,4816,1316,3759,14386,0,1722
5,GUANABARA - URB,84,3436,2300,22008,4783,89,5553,1767,4862,13089,0,1516
5,GUANABARA - URB,125,1,10,30,0,0,21,0,0,17,0,68
5,GUANABARA - URB,1029,824,714,6608,1519,12,1256,470,1187,4403,0,481
5,GUANABARA - URB,1516,2471,1980,15848,2578,107,4111,1644,2864,12140,0,1160
5,GUANABARA - URB,1778,1405,1007,9410,1377,74,2367,945,1418,6047,0,471
5,GUANABARA - URB,6443,1292,1167,7921,1156,0,2078,668,1454,5864,0,422
5,GUANABARA - URB,7501,52,53,282,39,0,62,24,60,220,0,13
5,REUNIDAS,7,2931,2308,21144,3802,59,3405,1113,3824,13983,0,1459
5,REUNIDAS,26,1585,1220,13297,3657,24,1894,712,2077,6629,0,1103
5,REUNIDAS,27,2329,1729,12760,1737,42,3734,1426,2192,12249,0,1070
5,REUNIDAS,29,6,8,54,0,0,14,3,7,39,0,5
5,REUNIDAS,35,2178,1446,13503,2945,145,3415,1215,2709,7839,0,1111
5,REUNIDAS,68,688,468,5062,851,23,1246,368,1049,3234,0,515
5,REUNIDAS,73,5465,4716,47286,13184,178,7137,2761,5926,25834,0,2842
5,REUNIDAS,1029,2391,2171,19005,4060,28,4090,1391,3037,12905,0,1390
5,REUNIDAS,6443,1390,1122,8766,1465,0,2145,786,1648,6416,0,378
5,REUNIDAS,7847,2098,1659,13943,2183,1,2788,1059,2426,7810,0,1070
5,SANTA MARIA - URB,24,1972,1290,11088,3505,0,2828,955,2626,6826,0,1349
5,SANTA MARIA - URB,37,1255,808,7818,3174,0,1954,617,1510,4648,0,1052
5,SANTA MARIA - URB,38,6530,6430,34936,7182,0,17096,5969,6245,35948,0,2718
5,SANTA MARIA - URB,39,1326,721,10082,2361,0,1780,548,1467,4030,0,1174
5,SANTA MARIA - URB,44,60,45,344,146,0,128,51,79,278,0,75
5,SANTA MARIA - URB,46,1334,1330,9389,3848,0,1495,808,2105,6567,0,1075
5,SANTA MARIA - URB,54,2271,2077,14825,5408,0,3922,2126,2638,11354,0,1776
5,SANTA MARIA - URB,56,267,271,2731,883,0,315,217,449,1752,0,534
5,SANTA MARIA - URB,83,587,558,5714,452,0,1122,325,955,3941,0,634
5,SANTA MARIA - URB,331,726,399,4118,840,0,856,242,982,2347,0,523
5,SANTA MARIA - URB,332,12,6,92,15,0,11,4,16,48,0,8
5,SANTA MARIA - URB,411,264,194,1171,486,0,435,140,269,944,0,145
5,VIA SUL - URB,50,4443,3640,34121,8469,67,6107,2161,5472,19264,0,2238
5,VIA SUL - URB,51,1479,1167,8666,2595,1,1992,831,1665,4940,0,1009
5,VIA SUL - URB,52,1384,1190,7541,2404,0,2812,1414,1413,6244,0,981
5,VIA SUL - URB,65,304,231,1788,495,0,441,139,343,994,0,242
6,CONCEIÇÃO,21,2000,1820,15523,2183,0,5785,1776,2184,11954,0,1661
6,CONCEIÇÃO,30,806,718,6798,1823,0,1638,589,1626,4285,0,869
6,CONCEIÇÃO,31,878,644,6899,1454,0,1401,541,1455,4184,0,704
6,CONCEIÇÃO,41,559,349,4310,1256,0,807,318,774,2030,0,537
6,CONCEIÇÃO,59,1385,1914,10677,2342,0,4727,1631,1935,8989,0,1220
6,CONCEIÇÃO,63,1668,1383,14793,2533,0,3473,1102,1999,8287,0,972
6,CONCEIÇÃO,76,732,588,5257,1056,30,1838,389,844,4081,0,507
6,CONCEIÇÃO,83,438,493,4802,415,0,940,265,904,3451,0,565
6,CONCEIÇÃO,411,855,770,4781,1365,0,1439,502,943,3724,0,544
6,CONCEIÇÃO,599,976,873,5998,1565,0,2113,398,1472,3568,0,735
6,CONCEIÇÃO,2271,1256,1368,10388,1434,0,4744,1504,1613,8551,0,1094
6,CONCEIÇÃO,6301,656,448,5525,1009,0,1071,346,865,2936,0,386
6,DUNAS - URB,33,5641,4465,40552,9853,13,7401,2263,8463,25170,0,2161
6,DUNAS - URB,40,4447,4408,28769,5558,5,11025,3912,5236,26832,0,2086
6,DUNAS - URB,331,434,248,2734,492,0,542,130,616,1492,0,218
6,DUNAS - URB,332,316,187,1851,262,0,283,91,551,947,0,281
6,DUNAS - URB,411,646,517,3447,1129,0,1036,443,863,2382,0,377
6,GUANABARA - URB,2,1605,1325,14183,2513,72,2379,909,1923,7931,0,1011
6,GUANABARA - URB,4,955,894,9431,1528,1,1098,508,1009,5051,0,761
6,GUANABARA - URB,5,21,16,204,37,0,28,15,27,195,0,18
6,GUANABARA - URB,8,2859,2541,27639,7795,196,6304,1812,3783,14484,0,1584
6,GUANABARA - URB,19,369,409,3587,585,0,1648,814,584,2766,0,398
6,GUANABARA - URB,20,31,30,286,49,0,178,71,40,225,0,83
6,GUANABARA - URB,60,3123,2567,24189,3808,127,4527,1535,4019,14606,0,1562
6,GUANABARA - URB,64,2420,2363,19873,3003,17,5083,2155,3025,16045,0,1160
6,GUANABARA - URB,67,1303,1203,10103,916,13,2109,1068,1384,7963,0,587
6,GUANABARA - URB,70,1214,1229,10448,1100,2,2204,1076,1120,7212,0,596
6,GUANABARA - URB,72,1512,1558,14168,2436,8,2048,833,1993,10028,0,1061
6,GUANABARA - URB,75,1213,1030,6648,770,33,1601,621,1457,4711,0,489
6,GUANABARA - URB,76,29,20,149,29,0,80,27,23,128,0,17
6,GUANABARA - URB,77,2206,1898,20333,3541,18,2733,1019,2636,13228,0,1471
6,GUANABARA - URB,79,2836,2385,19529,3684,115,3613,985,3010,11743,0,1361
6,GUANABARA - URB,84,2495,1800,17542,3560,62,4021,1449,3826,10519,0,1184
6,GUANABARA - URB,101,0,0,0,0,0,0,2,0,2,0,2
6,GUANABARA - URB,1029,635,544,5370,1015,5,867,294,945,3245,0,396
6,GUANABARA - URB,1516,1533,1517,11848,1772,46,2988,1276,2186,8954,0,939
6,GUANABARA - URB,1778,1051,859,7519,1153,47,1772,747,1049,5255,0,358
6,GUANABARA - URB,6443,845,802,5597,719,0,1435,463,1123,4381,0,359
6,GUANABARA - URB,7501,16,23,124,16,0,28,18,15,82,0,4
6,REUNIDAS,7,2421,2167,19924,3627,45,3319,1020,3506,13056,0,1451
6,REUNIDAS,26,1074,940,9839,2718,12,1414,449,1540,5153,0,833
6,REUNIDAS,27,1757,1680,10929,1519,32,3495,1324,1694,10106,0,1038
6,REUNIDAS,35,1458,1171,10473,2273,108,2648,868,2056,6212,0,874
6,REUNIDAS,68,517,390,4148,678,22,908,290,855,2518,0,436
6,REUNIDAS,73,4323,4122,41399,10660,181,5915,2170,5295,24000,0,2407
6,REUNIDAS,1029,1908,1751,15648,3076,20,3177,1046,2611,10823,0,1106
6,REUNIDAS,6443,992,792,6997,1195,0,1667,546,1241,5013,0,329
6,REUNIDAS,7847,1619,1551,12790,2004,1,2491,919,2137,6854,0,1004
6,SANTA MARIA - URB,24,1399,1009,8576,2665,0,2073,826,2000,5545,0,1039
6,SANTA MARIA - URB,36,1,4,12,1,0,17,7,2,19,0,9
6,SANTA MARIA - URB,37,1068,718,6660,2568,0,1585,653,1214,4198,0,953
6,SANTA MARIA - URB,38,4860,5158,29371,5609,1,14254,5175,4969,29870,0,2277
6,SANTA MARIA - URB,39,991,595,8465,1922,0,1319,489,1151,3267,0,984
6,SANTA MARIA - URB,46,1095,1022,8079,3129,0,1114,636,1747,5852,0,914
6,SANTA MARIA - URB,54,1683,1628,12236,4382,0,2999,1596,2215,9517,0,1429
6,SANTA MARIA - URB,56,183,212,1910,601,0,280,171,319,1386,0,439
6,SANTA MARIA - URB,83,481,550,4797,360,0,860,280,974,3684,0,525
6,SANTA MARIA - URB,331,606,434,4036,669,0,716,238,942,2259,0,459
6,SANTA MARIA - URB,411,225,152,1004,362,0,345,127,219,855,0,136
6,VIA SUL - URB,50,3781,3252,31079,7363,62,5531,1935,4712,18125,0,2002
6,VIA SUL - URB,51,1175,986,6988,2007,0,1562,698,1368,4040,0,862
6,VIA SUL - URB,52,1015,940,5718,1783,0,2173,1010,990,4826,0,845
6,VIA SUL - URB,65,195,175,1313,337,0,311,128,268,797,0,206
7,CONCEIÇÃO,21,3869,3302,24788,3711,0,8952,3082,3797,19652,0,2220
7,CONCEIÇÃO,30,1207,956,9178,2318,0,2026,742,2231,5805,0,985
7,CONCEIÇÃO,31,1634,1047,11116,2597,0,2321,787,2424,7109,0,953
7,CONCEIÇÃO,41,1068,627,7404,2355,0,1252,536,1288,3049,0,786
7,CONCEIÇÃO,59,2447,3233,17369,3216,0,7153,2451,2859,15232,0,1488
7,CONCEIÇÃO,63,2688,2075,20752,3434,0,4799,1467,2994,11607,0,1247
7,CONCEIÇÃO,76,1198,914,8235,1583,53,2657,631,1301,6096,0,674
7,CONCEIÇÃO,83,719,872,7031,595,0,1357,420,1271,5360,0,705
7,CONCEIÇÃO,411,1342,1227,6462,2063,0,1986,682,1461,5155,0,670
7,CONCEIÇÃO,599,1629,1284,8969,2609,0,3014,446,2130,4757,0,868
7,CONCEIÇÃO,2271,2508,2658,17782,2280,0,7437,2473,2811,15368,0,1534
7,CONCEIÇÃO,6301,1021,676,7861,1487,0,1458,506,1342,4212,0,504
7,DUNAS - URB,33,7569,6309,52450,13400,0,9619,3010,10838,33668,0,2525
7,DUNAS - URB,40,6853,6787,38697,8420,0,14550,5832,7125,38225,0,2544
7,DUNAS - URB,331,683,445,4191,795,0,799,309,1030,2332,0,302
7,DUNAS - URB,411,741,577,3792,1573,0,1159,410,918,2659,0,366
7,GUANABARA - URB,2,2417,1995,20539,3443,115,3399,1269,3012,11177,0,1326
7,GUANABARA - URB,4,1489,1578,15084,2404,0,1628,765,1377,7780,0,1065
7,GUANABARA - URB,5,72,93,471,51,1,105,60,81,476,0,47
7,GUANABARA - URB,8,4733,3971,41711,12461,305,9399,2829,5875,21184,0,2109
7,GUANABARA - URB,19,797,732,5835,751,0,2752,1244,951,4749,0,404
7,GUANABARA - URB,60,4633,3811,34038,5607,156,6074,2236,6067,21035,0,1948
7,GUANABARA - URB,64,4202,4171,28450,3905,36,7440,3355,4919,24084,0,1553
7,GUANABARA - URB,67,2192,2251,16308,1331,14,3463,1792,2390,13620,0,825
7,GUANABARA - URB,70,2129,2036,17214,1638,14,3674,1600,2037,11668,0,803
7,GUANABARA - URB,72,2346,2299,20378,3823,18,2808,1171,2912,14103,0,1350
7,GUANABARA - URB,75,2242,1791,11134,1218,82,2590,1009,2664,8466,0,655
7,GUANABARA - URB,76,0,0,0,0,0,0,0,0,0,0,1
7,GUANABARA - URB,77,3234,2930,28697,5753,20,3775,1388,4063,17575,0,1910
7,GUANABARA - URB,79,4447,3469,27899,5209,173,4820,1459,4642,16612,0,1807
7,GUANABARA - URB,84,4286,3128,28538,6322,102,6250,2250,6490,16618,0,1791
7,GUANABARA - URB,101,0,0,0,0,0,0,0,0,0,0,1
7,GUANABARA - URB,593,87,16,233,37,0,114,35,60,187,0,173
7,GUANABARA - URB,1029,1069,855,8360,1552,22,1384,474,1349,4777,0,566
7,GUANABARA - URB,1516,2838,2603,18865,2691,97,4823,2209,3432,16006,0,1303
7,GUANABARA - URB,1778,1845,1560,13083,1937,43,3019,1401,1819,9206,0,549
7,GUANABARA - URB,6443,1575,1479,10162,1303,3,2398,888,1833,7505,0,559
7,GUANABARA - URB,7501,59,35,200,29,0,63,27,59,245,0,9
7,REUNIDAS,7,3788,3205,28759,4846,63,4469,1486,5218,19403,0,1932
7,REUNIDAS,26,2094,1784,17256,4796,23,2415,893,2779,9565,0,1337
7,REUNIDAS,27,3485,3044,18761,2482,44,5370,2167,3127,17526,0,1472
7,REUNIDAS,35,3114,2432,18847,4111,250,5015,1732,3988,11480,0,1392
7,REUNIDAS,68,876,679,7192,1007,24,1468,424,1392,4422,0,607
7,REUNIDAS,73,7029,6497,62060,16695,264,8951,3208,8560,36062,0,3325
7,REUNIDAS,1029,3129,2766,23880,5242,33,4635,1599,4015,15860,0,1518
7,REUNIDAS,6443,2071,1800,12121,1960,1,2903,1105,2539,9556,0,510
7,REUNIDAS,7847,3491,2902,22528,3689,14,5009,1941,4080,13404,0,1673
7,SANTA MARIA - URB,24,2481,1921,14594,4543,0,3157,1482,3356,9247,0,1461
7,SANTA MARIA - URB,36,145,145,1006,122,0,422,209,149,716,0,229
7,SANTA MARIA - URB,37,2244,1517,12980,4586,0,3028,1228,2531,7962,0,1542
7,SANTA MARIA - URB,38,8596,8896,46079,8988,0,21566,8360,8053,47779,0,3126
7,SANTA MARIA - URB,39,2151,1310,15314,3528,0,2495,947,2306,6068,0,1598
7,SANTA MARIA - URB,44,0,0,0,0,0,0,0,0,0,0,1
7,SANTA MARIA - URB,46,2138,1852,13396,5141,0,1961,1121,3085,9614,0,1343
7,SANTA MARIA - URB,48,14,18,78,21,0,19,13,12,54,0,4
7,SANTA MARIA - URB,54,3006,2843,19170,6812,0,4390,2527,3591,14566,0,1946
7,SANTA MARIA - URB,56,358,359,2954,1098,0,354,242,504,2189,0,525
7,SANTA MARIA - URB,66,0,0,0,0,0,0,0,0,0,0,1
7,SANTA MARIA - URB,83,844,943,8407,682,0,1463,444,1358,5972,0,799
7,SANTA MARIA - URB,331,1361,868,7972,1417,0,1279,469,1813,4497,0,702
7,SANTA MARIA - URB,411,614,406,2697,730,0,696,239,743,2072,0,267
7,SANTA MARIA - URB,412,33,18,110,33,0,47,9,21,82,0,7
7,VIA SUL - URB,50,5893,4956,44785,10792,71,7752,2768,7046,26620,0,2749
7,VIA SUL - URB,51,2185,1750,12507,3602,0,2740,1230,2349,7361,0,1339
7,VIA SUL - URB,52,2107,1894,11236,3493,0,3780,1960,2065,9161,0,1325
7,VIA SUL - URB,65,352,320,2163,537,0,503,202,475,1292,0,308
8,CONCEIÇÃO,21,5147,4134,27998,4165,10,10293,4078,4452,25263,0,2357
8,CONCEIÇÃO,30,1419,954,9902,2359,14,2325,975,2380,6799,0,969
8,CONCEIÇÃO,31,1891,1236,11305,2756,12,2374,960,2822,8025,0,919
8,CONCEIÇÃO,41,1404,663,7666,2413,17,1384,621,1491,3449,0,720
8,CONCEIÇÃO,59,3223,3622,19508,4017,17,8319,3065,3579,20066,0,1681
8,CONCEIÇÃO,63,4121,3041,25194,4432,11,5750,1985,3789,15899,0,1304
8,CONCEIÇÃO,76,1403,1042,8788,1604,47,2801,739,1366,7175,0,635
8,CONCEIÇÃO,83,1152,1201,8780,722,0,1625,535,1636,7705,0,717
8,CONCEIÇÃO,411,1631,1257,6759,2153,0,2099,785,1692,6008,0,653
8,CONCEIÇÃO,587,41,12,116,56,0,146,17,51,116,0,93
8,CONCEIÇÃO,589,100,34,406,355,0,261,43,82,118,0,302
8,CONCEIÇÃO,599,1732,1355,9556,2966,15,2900,603,2406,5762,0,864
8,CONCEIÇÃO,905,25,44,373,18,0,27,3,21,279,0,97
8,CONCEIÇÃO,2271,3417,3156,20504,2384,0,8622,3192,3442,19521,0,1606
8,CONCEIÇÃO,6301,1441,952,9479,1671,6,1757,630,1614,5524,0,534
8,DUNAS - URB,33,10174,8306,57993,14739,46,11127,3922,13073,41548,0,2854
8,DUNAS - URB,40,7783,7347,39501,9146,43,16777,6697,7875,43215,0,2527
8,DUNAS - URB,331,1283,878,6366,1261,11,1171,490,1718,4200,0,450
8,DUNAS - URB,411,802,650,4122,1839,0,1265,498,1116,3354,0,372
8,GUANABARA - URB,2,3671,2842,25295,4065,108,4410,1766,3730,15508,0,1569
8,GUANABARA - URB,4,1862,1872,16380,2488,0,1863,953,1607,9753,0,1109
8,GUANABARA - URB,5,61,71,352,35,1,85,42,53,379,0,32
8,GUANABARA - URB,8,6606,4993,48362,14591,432,11503,3695,7033,27656,0,2491
8,GUANABARA - URB,19,1151,941,6597,871,0,3270,1551,1084,5523,0,452
8,GUANABARA - URB,25,0,0,0,0,0,0,0,0,0,0,1
8,GUANABARA - URB,60,6798,5111,41657,6679,190,7458,3023,7367,26913,0,2283
8,GUANABARA - URB,64,5677,4854,33257,4810,33,9683,4537,5982,30087,0,1873
8,GUANABARA - URB,67,2686,2471,17238,1450,31,4243,2217,2819,16131,0,941
8,GUANABARA - URB,70,2465,2190,18113,1854,14,4062,2018,2348,13144,0,1030
8,GUANABARA - URB,72,3330,2912,24053,4494,24,3605,1609,3970,18405,0,1512
8,GUANABARA - URB,75,2307,1640,9798,1007,65,2437,999,2609,8418,0,449
8,GUANABARA - URB,77,4387,3768,34099,6673,32,4446,1899,5241,23823,0,2178
8,GUANABARA - URB,79,5809,4612,33406,6205,228,5995,2011,5554,21207,0,1929
8,GUANABARA - URB,84,5480,4127,30757,7283,125,7205,2880,7556,20639,0,1807
8,GUANABARA - URB,101,0,1,0,0,0,1,1,0,1,0,2
8,GUANABARA - URB,125,12,20,175,10,0,19,2,8,137,0,88
8,GUANABARA - URB,593,302,65,812,124,0,323,119,157,580,0,383
8,GUANABARA - URB,1029,1380,879,8280,1650,25,1480,573,1528,5528,0,508
8,GUANABARA - URB,1516,4354,3836,24590,3762,146,7072,3469,4728,22959,0,1758
8,GUANABARA - URB,1778,1625,1367,10138,1535,27,2475,1273,1581,7801,0,508
8,GUANABARA - URB,6443,1838,1546,9985,1398,2,2301,992,1998,7879,0,544
8,GUANABARA - URB,7501,395,252,1537,192,0,427,184,545,1488,0,82
8,REUNIDAS,7,5305,3860,33563,6066,89,5464,2028,6431,24318,0,2209
8,REUNIDAS,26,2676,2123,19352,5895,28,2463,1036,3423,11969,0,1331
8,REUNIDAS,27,4249,3363,20765,2835,61,6416,2810,3751,20719,0,1667
8,REUNIDAS,35,4537,3428,22671,4764,364,6240,2434,5326,14546,0,1502
8,REUNIDAS,68,843,560,6397,932,21,1456,504,1321,4297,0,551
8,REUNIDAS,73,9893,8903,72411,19749,328,10274,4477,10243,47482,0,3489
8,REUNIDAS,1029,3876,3100,26976,5196,55,5101,2126,4272,18555,0,1512
8,REUNIDAS,6443,2443,2178,12221,1940,6,2916,1206,2815,10986,0,475
8,REUNIDAS,7847,4451,3442,24261,3930,44,5480,2294,4767,16211,0,1522
8,REUNIDAS,9018,6,10,66,23,0,18,2,7,58,0,44
8,SANTA MARIA - URB,24,2895,2371,15274,4824,1,3618,1842,4056,10885,0,1448
8,SANTA MARIA - URB,36,207,160,1045,162,0,469,196,196,864,0,216
8,SANTA MARIA - URB,37,3145,2158,14459,4836,0,3560,1654,3044,10161,0,1583
8,SANTA MARIA - URB,38,10570,10801,51526,10413,53,25282,10510,9369,60759,0,3513
8,SANTA MARIA - URB,39,3318,1734,19016,4528,31,3433,1306,3322,8976,0,1765
8,SANTA MARIA - URB,44,2,0,4,0,6,2,0,7,0,0,13
8,SANTA MARIA - URB,46,3423,2781,17882,6498,1,2804,1587,4085,14738,0,1593
8,SANTA MARIA - URB,54,4688,4063,24345,8892,0,5650,3332,4872,19734,0,2252
8,SANTA MARIA - URB,56,430,425,3805,1278,0,498,245,644,2971,0,660
8,SANTA MARIA - URB,83,1131,1193,9058,748,2,1633,574,1492,7855,0,808
8,SANTA MARIA - URB,331,1949,1294,9090,1708,4,1757,690,2155,6152,0,734
8,SANTA MARIA - URB,411,763,516,3107,869,0,826,297,915,2658,0,271
8,SANTA MARIA - URB,412,23,22,69,20,0,27,4,17,65,0,6
8,SANTA MARIA - URB,536,7,4,43,10,0,31,11,11,49,0,37
8,SANTA MARIA - URB,544,10,13,67,23,0,50,19,20,41,0,58
8,VIA SUL - URB,50,9539,7216,60154,14613,69,10834,4213,9794,38371,0,3982
8,VIA SUL - URB,51,3227,2244,14383,4417,0,3795,1801,3036,10162,0,1508
8,VIA SUL - URB,52,3281,2578,14497,4511,0,5001,3010,3136,13144,0,1617
8,VIA SUL - URB,65,29,27,178,24,0,39,15,36,110,0,25
9,CONCEIÇÃO,21,5497,2791,27494,3883,56,10082,4358,4827,26625,0,2290
9,CONCEIÇÃO,30,3136,1305,16649,4484,172,3715,1593,4378,11191,0,1890
9,CONCEIÇÃO,31,383,176,2200,518,9,468,214,566,1545,0,176
9,CONCEIÇÃO,41,1560,546,8118,2710,42,1508,743,1595,4048,0,722
9,CONCEIÇÃO,59,3748,2354,20838,4683,60,9168,3753,4150,22604,0,1904
9,CONCEIÇÃO,63,6640,3141,34689,6652,147,8047,2984,5805,23763,0,1751
9,CONCEIÇÃO,76,1262,582,6864,1204,60,2356,734,1222,6462,0,577
9,CONCEIÇÃO,83,1200,800,8918,752,13,1495,484,1860,8424,0,717
9,CONCEIÇÃO,411,2062,952,8010,2789,0,2527,978,1964,7275,0,698
9,CONCEIÇÃO,587,122,25,260,148,0,301,51,169,337,0,199
9,CONCEIÇÃO,589,150,26,577,561,0,420,103,156,188,0,449
9,CONCEIÇÃO,599,2438,1010,10907,3574,128,3193,797,3278,6948,0,1092
9,CONCEIÇÃO,905,82,53,1260,87,3,61,14,80,634,0,123
9,CONCEIÇÃO,2271,3689,2159,20149,2299,0,8699,3548,3581,20361,0,1658
9,CONCEIÇÃO,6301,458,192,2495,506,8,577,241,470,1590,0,157
9,CONCEIÇÃO,7601,18,17,111,24,0,45,19,16,144,0,13
9,DUNAS - URB,33,12311,6329,60866,16241,519,11364,4453,14654,46945,0,2927
9,DUNAS - URB,40,8293,5122,38278,8991,263,16846,7188,7956,44213,0,2518
9,DUNAS - URB,331,1656,777,7233,1232,77,1483,663,2081,5339,0,495
9,DUNAS - URB,332,393,189,1762,392,10,310,134,693,1119,0,294
9,DUNAS - URB,411,922,374,3893,1761,0,1249,486,1042,3262,0,348
9,DUNAS - URB,557,89,19,428,71,0,99,45,56,120,0,386
9,DUNAS - URB,585,229,132,328,293,0,369,98,241,772,0,287
9,GUANABARA - URB,2,4423,2276,25623,5635,206,5439,2263,4049,16769,0,2187
9,GUANABARA - URB,4,2258,1541,17187,2811,83,1927,980,2010,11042,0,1194
9,GUANABARA - URB,5,115,53,543,46,2,131,75,120,513,0,45
9,GUANABARA - URB,8,8150,4038,50762,15868,837,12075,4437,8198,30941,0,2673
9,GUANABARA - URB,15,2295,1361,11378,1757,133,3463,1838,2438,11423,0,510
