Mês,Empresa,Linha,Estudante_Cartao,Estudante_BT,Vale_Transporte,Integracao_Plena,Integracao_Complementar,Gratuito_Cartao,Gratuito_BT,Inteira_Cartao,Inteira_Especie,Tarifa_Social,Qtd_Viagens
10,DUNAS - URB,331,4253,1609,12825,2433,56,3368,1179,3945,10160,0,740
10,DUNAS - URB,332,1025,359,3642,698,0,574,221,1337,2100,0,600
10,DUNAS - URB,411,1757,708,4573,2357,0,1654,604,1265,3493,0,341
10,GUANABARA - URB,2,6365,2572,29002,6646,140,6681,2467,4914,15229,0,1869
10,GUANABARA - URB,4,4646,2373,24786,3914,0,3211,1502,3369,13877,0,1387
10,GUANABARA - URB,5,4818,2488,18241,1819,34,5374,2655,3732,18130,0,1583
10,GUANABARA - URB,8,16907,6863,53319,17762,537,14283,4718,10208,32291,0,2690
10,GUANABARA - URB,15,7961,3486,27173,4120,146,9301,4290,5708,23767,0,1079
10,GUANABARA - URB,17,3729,1474,13043,1855,48,4173,1886,2708,9806,0,707
10,GUANABARA - URB,19,2459,975,7353,1340,5,3938,1793,1623,6327,0,833
10,GUANABARA - URB,20,0,0,0,0,0,0,0,0,0,0,5
10,GUANABARA - URB,25,2788,1031,8145,1153,0,3384,1528,2028,5702,0,974
10,GUANABARA - URB,29,4127,1551,16784,4018,15,3522,1462,3044,10456,0,827
10,GUANABARA - URB,43,5417,2334,20559,4055,6,5312,1769,4183,14605,0,1029
10,GUANABARA - URB,60,11797,5269,48825,8182,189,9514,3673,10426,31256,0,2433
10,GUANABARA - URB,64,12456,4923,36594,5309,73,13010,5363,6976,30692,0,1721
10,GUANABARA - URB,70,4213,1973,17631,1824,16,4126,2162,2569,12119,0,878
10,GUANABARA - URB,72,6551,3054,31974,6647,34,5339,2242,6414,22703,0,1787
10,GUANABARA - URB,75,6408,2505,16822,2775,1,3735,1319,4957,12507,0,1029
10,GUANABARA - URB,76,2015,821,8675,1458,37,2617,692,1717,5677,0,478
10,GUANABARA - URB,77,9162,5252,54051,10907,30,7446,3314,8852,32560,0,2775
10,GUANABARA - URB,79,12127,5549,41653,7250,210,7566,2538,7581,27440,0,2109
10,GUANABARA - URB,84,11519,4422,34804,8344,106,10562,3567,9143,25269,0,1993
10,GUANABARA - URB,593,1883,354,1363,257,0,676,208,288,1256,0,453
10,REUNIDAS,7,10388,4488,45275,10024,95,7826,3060,10650,32658,0,2536
10,REUNIDAS,26,3686,1506,17013,4586,80,2400,1112,3616,9867,0,496
10,REUNIDAS,27,7236,2776,22868,2982,58,7578,3018,4961,21447,0,1662
10,REUNIDAS,29,7737,3347,34215,7497,32,7053,2902,6305,21557,0,1644
10,REUNIDAS,35,13128,4564,35370,9509,473,10319,4199,10390,23670,0,1888
10,REUNIDAS,43,5402,2262,21718,4055,6,5320,1840,4237,14026,0,1130
10,REUNIDAS,68,1324,495,6283,993,14,1531,442,1483,3742,0,420
10,REUNIDAS,73,27779,14733,141173,38679,511,18398,8144,23612,92493,0,5656
10,REUNIDAS,78,3842,1474,15236,2081,24,2241,923,3895,8903,0,854
10,SANTA MARIA - URB,24,8863,3444,21495,7312,0,5385,2637,7084,17274,0,1533
10,SANTA MARIA - URB,37,9161,3402,23674,8705,0,6996,3327,6575,17505,0,1968
10,SANTA MARIA - URB,38,22051,10290,62567,15117,150,35140,15624,13312,70522,0,4199
10,SANTA MARIA - URB,39,7757,2221,26033,7746,65,5717,2115,6709,14050,0,1861
10,SANTA MARIA - URB,46,13523,5723,43549,20261,0,7139,3949,10437,33423,0,1839
10,SANTA MARIA - URB,54,6873,2946,21782,10312,0,6299,3700,5386,18130,0,1851
10,SANTA MARIA - URB,56,1229,553,12114,4006,0,981,531,1345,6377,0,996
10,SANTA MARIA - URB,83,2629,1243,11830,934,1,1878,821,2714,10872,0,751
10,SANTA MARIA - URB,331,3613,1515,11512,2544,55,2996,1063,3510,8925,0,753
10,SANTA MARIA - URB,411,3301,1191,7199,2617,0,2457,817,2238,6010,0,548
10,VIA SUL - URB,50,17698,7712,74475,19670,138,16262,5942,16108,49696,0,3750
10,VIA SUL - URB,51,7451,2333,17480,7177,0,6126,2774,5293,14283,0,1427
10,VIA SUL - URB,52,5863,2319,15992,5901,1,6856,3566,5045,14345,0,1364
10,VIA SUL - URB,1000,0,0,0,0,0,0,0,0,3,0,1
11,CONCEIÇÃO,21,12566,5219,33027,5435,29,13994,5310,6985,32942,0,2574
11,CONCEIÇÃO,30,6946,2197,19733,5388,26,4801,1709,5649,14309,0,1632
11,CONCEIÇÃO,41,1885,645,6851,2518,85,1387,627,1713,3334,0,521
11,CONCEIÇÃO,59,7799,3779,22650,5145,91,11795,4390,4495,23537,0,1932
11,CONCEIÇÃO,63,14629,5854,47361,10338,52,13322,4512,9599,34060,0,3011
11,CONCEIÇÃO,76,2425,812,7856,1553,35,2890,750,1586,6043,0,539
11,CONCEIÇÃO,83,3461,1858,14894,1330,0,2428,1032,3057,14177,0,1004
11,CONCEIÇÃO,411,4586,1455,9604,3473,0,3298,1176,2812,8205,0,820
11,CONCEIÇÃO,587,521,52,597,193,0,531,125,248,379,0,190
11,CONCEIÇÃO,589,195,12,514,403,0,345,129,291,166,0,358
11,CONCEIÇÃO,599,6716,2027,17513,6346,63,4713,976,5584,10488,0,1299
11,CONCEIÇÃO,905,670,408,4698,384,0,232,53,471,2390,0,249
11,CONCEIÇÃO,2271,9207,4309,20245,2684,0,9969,3852,4134,19946,0,1791
11,DUNAS - URB,33,22872,9418,70378,17921,236,13870,5209,16851,49720,0,2732
11,DUNAS - URB,40,17263,7010,37539,9800,158,20425,7187,8553,40378,0,2344
11,DUNAS - URB,331,4526,1858,12711,2359,53,3348,1248,4111,10415,0,716
11,DUNAS - URB,332,1141,509,3907,698,0,526,269,1324,2164,0,574
11,DUNAS - URB,411,2100,778,4562,2295,0,1603,508,1220,3658,0,340
11,GUANABARA - URB,2,6360,2898,28337,6590,134,6538,2391,4909,15176,0,1807
11,GUANABARA - URB,4,4808,2405,25066,4013,2,3308,1434,3209,14065,0,1333
11,GUANABARA - URB,5,5339,2853,18065,1987,35,5560,2680,3520,18221,0,1579
11,GUANABARA - URB,8,19559,7702,53378,17541,521,14396,4561,10154,32206,0,2594
11,GUANABARA - URB,15,8833,4097,26270,3828,121,9716,4117,5926,23169,0,995
11,GUANABARA - URB,17,4137,1890,13170,1978,61,4482,1968,2761,10119,0,680
11,GUANABARA - URB,19,3347,1218,7240,1378,4,4193,1739,1791,6843,0,817
11,GUANABARA - URB,25,3448,1189,8421,1213,0,3254,1588,1999,5909,0,943
11,GUANABARA - URB,29,3114,1293,11985,2929,21,2738,993,2300,8068,0,589
11,GUANABARA - URB,43,5714,2592,19360,3964,8,5542,1864,4158,14206,0,979
11,GUANABARA - URB,60,12215,5624,48306,8109,170,9864,3937,10230,32233,0,2367
11,GUANABARA - URB,64,14390,6103,35414,4965,92,13502,5424,6900,31106,0,1717
11,GUANABARA - URB,70,4585,2316,17952,1853,9,4177,2097,2530,12686,0,826
11,GUANABARA - URB,72,6992,3391,31831,6317,28,5441,2358,6358,23726,0,1708
11,GUANABARA - URB,75,8246,3050,16704,2616,0,3950,1379,4952,12932,0,963
11,GUANABARA - URB,76,2263,887,7979,1303,33,2765,725,1515,5359,0,469
11,GUANABARA - URB,77,9731,5407,53768,10644,30,7520,3311,8755,32667,0,2700
11,GUANABARA - URB,79,13186,5824,39972,6925,158,7925,2533,7855,27571,0,2041
11,GUANABARA - URB,84,13686,4839,34541,8399,104,11047,3307,9147,25445,0,1936
11,GUANABARA - URB,593,2397,568,1357,271,0,699,213,302,1362,0,457
11,GUANABARA - URB,1029,1360,533,4602,983,9,1030,363,843,3046,0,222
11,REUNIDAS,7,11443,4863,43701,9899,87,8138,3063,10566,34098,0,2514
11,REUNIDAS,26,3581,1560,14782,3837,72,2188,928,3342,8661,0,444
11,REUNIDAS,27,7888,3318,22912,2861,87,8135,3234,5118,21205,0,1649
11,REUNIDAS,29,7801,3509,33167,7241,28,7014,2673,5725,21328,0,1592
11,REUNIDAS,35,15450,5231,36618,10070,508,11344,4438,10945,24380,0,1913
11,REUNIDAS,43,5828,2614,21240,4218,8,5607,1913,4443,14361,0,1083
11,REUNIDAS,68,1668,617,6570,985,6,1577,523,1579,3827,0,432
11,REUNIDAS,73,30674,16814,142946,38721,516,19845,8209,24596,95803,0,5557
11,REUNIDAS,78,4168,1552,15320,1771,31,2315,964,4432,9418,0,924
11,SANTA MARIA - URB,24,9006,3625,21122,6690,1,5891,2805,7226,17607,0,1475
11,SANTA MARIA - URB,37,9688,3830,23556,8735,4,7422,3620,6699,17938,0,1902
11,SANTA MARIA - URB,38,24925,11138,61982,15359,174,35944,15517,13436,70104,0,4204
11,SANTA MARIA - URB,39,7711,2305,25433,7829,57,5694,2089,6625,14311,0,1676
11,SANTA MARIA - URB,46,14495,6509,42909,19451,0,7607,4199,10696,35483,0,1789
11,SANTA MARIA - URB,54,7577,3467,21929,10710,0,6892,3963,5682,19155,0,1842
11,SANTA MARIA - URB,56,1040,533,11406,3752,0,938,507,1406,5860,0,880
11,SANTA MARIA - URB,83,2820,1330,12028,1129,3,2040,822,3054,10960,0,745
11,SANTA MARIA - URB,331,3947,1604,11498,2434,49,2981,1121,3503,8809,0,724
11,SANTA MARIA - URB,411,3971,1279,7327,2523,0,2604,772,2299,6392,0,544
11,SANTA MARIA - URB,588,0,0,0,3,0,0,0,1,0,0,2
11,VIA SUL - URB,50,19303,8465,75726,19914,138,17326,6016,16582,51086,0,3637
11,VIA SUL - URB,51,7846,2786,17246,7164,0,6550,2967,5474,14974,0,1406
11,VIA SUL - URB,52,6321,2522,16145,5847,3,6998,3729,4949,14719,0,1355
12,CONCEIÇÃO,21,10075,5429,34079,5766,66,14307,5619,7476,36303,0,2708
12,CONCEIÇÃO,30,5693,2277,20424,5478,60,4826,1908,5817,16257,0,1744
12,CONCEIÇÃO,41,1773,586,6734,2679,100,1350,679,1690,3724,0,596
12,CONCEIÇÃO,59,6799,4113,23606,5357,97,12576,4587,4953,26534,0,2026
12,CONCEIÇÃO,63,13133,6164,48686,9631,48,13009,4533,10045,38149,0,3125
12,CONCEIÇÃO,76,2061,778,7596,1358,32,2820,778,1641,6476,0,572
12,CONCEIÇÃO,83,2835,1649,14989,1317,5,2448,1046,3264,15725,0,1032
12,CONCEIÇÃO,411,4277,1535,10501,3671,0,3376,1276,3009,9167,0,847
12,CONCEIÇÃO,587,374,39,709,238,0,583,136,295,426,0,231
12,CONCEIÇÃO,589,242,27,845,544,0,525,187,346,245,0,390
12,CONCEIÇÃO,599,5752,1886,17113,6685,77,4897,962,6026,11542,0,1352
12,CONCEIÇÃO,905,648,532,5167,408,0,289,60,601,3405,0,258
12,CONCEIÇÃO,2271,7217,4147,21364,2736,0,10888,3954,4220,23515,0,1882
12,DUNAS - URB,33,20121,8661,68567,17307,308,14131,5184,16839,51477,0,2789
12,DUNAS - URB,40,13766,6871,38393,10067,155,19781,7071,9046,46213,0,2408
12,DUNAS - URB,331,4018,1899,12775,2377,45,3207,1185,4114,10848,0,747
12,DUNAS - URB,332,1243,480,4347,755,0,709,247,1432,2572,0,694
12,DUNAS - URB,411,1847,701,4429,2254,0,1521,537,1249,3768,0,364
12,GUANABARA - URB,2,5791,2722,28579,6379,136,6647,2411,5127,16429,0,1856
12,GUANABARA - URB,4,4487,2470,26500,3903,17,3309,1510,3706,15665,0,1391
12,GUANABARA - URB,5,5219,2813,19767,2028,28,6079,2904,3882,20726,0,1719
12,GUANABARA - URB,8,15812,6628,53972,17657,554,14592,4735,10140,35377,0,2693
12,GUANABARA - URB,15,8277,4418,28256,4203,143,10468,4544,6242,26987,0,1104
12,GUANABARA - URB,17,2706,1452,11223,1524,42,3661,1601,2160,9385,0,641
12,GUANABARA - URB,19,2373,1101,7827,1422,11,4155,1703,1820,7778,0,848
12,GUANABARA - URB,25,2694,1151,8810,1297,0,3399,1778,2081,7044,0,1041
12,GUANABARA - URB,29,3951,1666,16452,3849,10,3844,1362,3090,11828,0,796
12,GUANABARA - URB,43,5437,2665,20386,4200,11,5602,1875,4437,16250,0,1005
12,GUANABARA - URB,60,12018,5902,50269,8246,207,10587,3919,10603,36985,0,2501
12,GUANABARA - URB,64,12133,5813,37439,5376,103,13959,5549,7384,34150,0,1754
12,GUANABARA - URB,70,3986,2200,19007,1846,15,4661,2436,2553,14756,0,920
12,GUANABARA - URB,72,6579,3046,31671,6137,40,5213,2240,6685,24864,0,1790
12,GUANABARA - URB,75,6730,2858,17230,2780,0,4180,1521,5239,14759,0,1068
12,GUANABARA - URB,76,2266,1033,8646,1475,29,3109,864,1712,6845,0,534
12,GUANABARA - URB,77,9632,5442,56123,10775,37,7685,3358,9153,36191,0,2804
12,GUANABARA - URB,79,11888,5756,43163,7037,216,8041,2644,8138,30930,0,2137
12,GUANABARA - URB,84,11361,4291,34549,8559,153,11360,3523,9644,27435,0,2033
12,GUANABARA - URB,593,1531,417,1370,209,0,727,220,329,1524,0,465
12,GUANABARA - URB,1029,73,39,316,73,0,85,24,64,191,0,18
12,REUNIDAS,7,10713,4504,44700,9843,107,7821,3215,10904,37008,0,2591
12,REUNIDAS,26,3668,1436,16482,4569,74,2556,1056,3578,10205,0,503
12,REUNIDAS,27,7321,3184,23562,2890,87,8479,3245,5447,24741,0,1712
12,REUNIDAS,29,7124,3469,32804,7084,27,6992,2650,5866,23553,0,1609
12,REUNIDAS,35,12982,4699,36464,10083,627,11228,4538,11210,26275,0,1988
12,REUNIDAS,43,5658,2689,21703,4275,11,5937,1949,4597,16256,0,1141
12,REUNIDAS,68,1441,553,6591,925,15,1555,522,1418,4048,0,440
12,REUNIDAS,73,26798,15310,144534,38460,556,19499,8693,24766,101628,0,5681
12,REUNIDAS,78,3600,1425,15107,1875,24,2563,910,4208,10235,0,964
12,SANTA MARIA - URB,24,7796,3544,22355,7344,0,5926,2885,7831,19447,0,1595
12,SANTA MARIA - URB,37,8461,3654,23104,8796,17,7251,3505,6844,19127,0,1889
12,SANTA MARIA - URB,38,22255,11560,66574,15460,223,37227,16074,14415,81572,0,4407
12,SANTA MARIA - URB,39,7296,2347,26129,8039,79,5648,2106,6883,15981,0,1827
12,SANTA MARIA - URB,46,12807,6263,43952,20225,14,7813,4480,11169,37694,0,1751
12,SANTA MARIA - URB,54,6261,3272,22678,10843,5,6528,3882,5546,20657,0,1784
12,SANTA MARIA - URB,56,1059,635,12354,3931,0,943,503,1420,6282,0,941
12,SANTA MARIA - URB,83,2493,1166,11945,1058,10,1983,879,2790,11656,0,781
12,SANTA MARIA - URB,331,3347,1653,11502,2306,55,2898,1025,3568,9301,0,744
12,SANTA MARIA - URB,411,3139,1162,7026,2468,0,2433,812,2137,6392,0,554
12,SANTA MARIA - URB,588,429,144,341,315,0,103,44,28,195,0,217
12,VIA SUL - URB,50,18685,8458,77911,19501,171,17200,6481,16512,55716,0,3739
12,VIA SUL - URB,51,7245,2781,17689,7461,10,6653,2979,5516,16175,0,1475
12,VIA SUL - URB,52,5564,2494,16881,5920,5,7568,3955,5093,17268,0,1455
