Mês,Empresa,Linha,Estudante_Cartao,Estudante_BT,Vale_Transporte,Integracao_Plena,Integracao_Complementar,Gratuito_Cartao,Gratuito_BT,Inteira_Cartao,Inteira_Especie,Tarifa_Social,Qtd_Viagens
4,GUANABARA - URB,2,19824,9788,37975,8232,227,9017,3943,6433,28551,1582,2549
4,GUANABARA - URB,4,13370,8881,31787,7427,1,4661,2657,3846,21252,1191,2240
4,GUANABARA - URB,5,6533,3492,13379,2135,59,4961,2433,2109,15768,830,1409
4,GUANABARA - URB,8,29626,14754,51741,21063,483,19343,6562,9873,45541,2592,3390
4,GUANABARA - URB,13,2081,829,2878,692,30,1304,569,715,3342,0,569
4,GUANABARA - URB,18,836,189,785,234,0,103,31,194,183,0,62
4,GUANABARA - URB,19,6501,3688,12656,4192,0,9272,4189,3368,14525,392,1799
4,GUANABARA - URB,20,8317,4637,13477,4801,0,11095,6081,3299,16038,331,2257
4,GUANABARA - URB,25,7953,4057,8478,2625,0,4944,3090,1585,9132,0,1394
4,GUANABARA - URB,60,34573,16926,58761,12252,329,13756,6191,10050,45762,2101,3818
4,GUANABARA - URB,64,27484,11977,41309,8544,217,18320,8939,7450,43173,2098,3259
4,GUANABARA - URB,67,6719,3365,13217,1953,68,4628,2500,2253,16023,0,1166
4,GUANABARA - URB,70,15253,8333,30794,4769,75,10003,6171,5248,32415,1247,2848
4,GUANABARA - URB,72,14785,7993,31254,8408,127,7219,3627,6070,31115,1494,2273
4,GUANABARA - URB,75,14054,5433,18184,3860,120,5986,2319,4512,18333,616,1909
4,GUANABARA - URB,76,2778,1348,5097,1251,28,2525,682,1035,5533,0,416
4,GUANABARA - URB,77,24937,15459,55127,14096,101,10154,5505,8476,46371,2388,4016
4,GUANABARA - URB,79,30653,14852,44898,11851,396,11358,4343,7622,38023,2175,3124
4,GUANABARA - URB,81,8868,3864,14291,3129,24,4247,1674,3571,14747,276,1566
4,GUANABARA - URB,84,23991,9840,41202,14528,271,14986,6002,11199,36992,1452,3621
4,GUANABARA - URB,101,7032,3768,14883,3744,68,8392,3051,3105,18918,1318,1487
4,GUANABARA - URB,102,1841,917,3954,882,17,2479,840,861,5174,0,380
4,GUANABARA - URB,592,1742,564,1950,521,68,906,225,426,1457,124,832
4,GUANABARA - URB,593,4418,1463,2547,905,0,1196,441,553,3551,119,808
4,GUANABARA - URB,1029,9415,4339,15159,4262,54,3815,1494,2520,11735,745,1029
4,GUANABARA - URB,1214,5705,3028,12696,2290,20,5208,3044,2347,12006,0,1678
4,GUANABARA - URB,1301,3911,1505,4935,1209,36,2085,860,1298,5425,0,934
4,GUANABARA - URB,1302,931,426,976,273,10,443,205,221,1219,0,220
4,GUANABARA - URB,1516,13257,6812,23234,4753,194,9080,4756,5019,26272,1045,2128
4,GUANABARA - URB,1778,12660,6658,23778,5444,166,9314,4880,4820,23424,672,2210
4,GUANABARA - URB,2369,942,487,1958,844,0,907,467,400,1402,0,356
4,GUANABARA - URB,6162,8334,3433,11311,2060,22,4829,2516,2322,10584,335,1643
4,GUANABARA - URB,6443,9024,4047,17108,3506,8,5440,2298,3777,14648,563,1135
4,GUANABARA - URB,7501,818,294,1625,176,0,332,102,623,981,0,109
4,GUANABARA - URB,7502,1815,546,1758,380,0,689,308,507,1937,0,170
4,GUANABARA - URB,7601,978,520,1908,381,0,1007,320,372,2184,293,200
4,REUNIDAS,7,21885,9580,45872,11902,237,9459,3552,8854,36792,2017,3354
4,REUNIDAS,26,31968,17908,52640,15710,259,8231,4432,8845,41380,2261,3237
4,REUNIDAS,27,13624,5903,25217,5527,162,10660,4692,5950,28628,1300,2858
4,REUNIDAS,35,22619,10178,34869,11548,1179,12849,6280,9406,28805,1187,2593
4,REUNIDAS,68,13234,5337,25202,5729,225,9828,3162,6714,25224,1128,2177
4,REUNIDAS,73,56303,36132,107570,33743,498,17292,8933,15023,77798,4899,5022
4,REUNIDAS,85,17532,5963,19368,6036,868,9125,4211,5396,17998,0,2065
4,REUNIDAS,1029,30691,13906,45072,13330,179,11280,4662,7993,35180,1955,2804
4,REUNIDAS,1778,3649,1838,7182,1489,53,2682,1564,1312,7168,659,717
4,REUNIDAS,6443,10265,4771,19091,4475,8,6102,2447,4269,17165,693,1188
4,REUNIDAS,7847,23672,11535,33532,7260,95,11067,4995,9012,33191,1345,2588
4,REUNIDAS,9018,8,15,345,309,0,360,27,5,155,18,91
4,SANTA MARIA - URB,24,20918,10687,33209,12444,0,11898,5823,10232,31745,706,3272
4,SANTA MARIA - URB,34,6843,3251,10059,3010,0,8148,4229,2600,12347,0,1567
4,SANTA MARIA - URB,36,9542,5105,15447,6042,0,8217,3887,3291,16504,500,2107
4,SANTA MARIA - URB,37,34217,20568,32059,13001,0,12150,6739,8734,36153,1335,3545
4,SANTA MARIA - URB,38,32813,17045,47737,14774,0,31944,15043,11211,66157,3064,4241
4,SANTA MARIA - URB,39,25126,10704,33999,11962,0,9511,4199,7165,24927,901,3108
4,SANTA MARIA - URB,44,19352,11702,26135,7746,0,12734,6840,6865,28906,938,3288
4,SANTA MARIA - URB,46,31066,19781,29408,14797,0,7255,5227,7450,36178,1292,2790
4,SANTA MARIA - URB,48,18552,9338,14778,7508,0,7624,4175,3371,17757,842,2073
4,SANTA MARIA - URB,54,32674,20996,35961,15116,0,11343,7188,7797,44366,2247,3468
4,SANTA MARIA - URB,56,7525,4724,24200,11235,0,3164,1926,3996,18795,660,2390
4,SANTA MARIA - URB,66,13424,7859,15361,2152,0,3585,1722,3053,16949,721,2010
4,SANTA MARIA - URB,83,8010,5139,16189,1530,0,3989,1371,3033,17657,677,1357
4,SANTA MARIA - URB,331,12417,5363,16050,3800,0,4475,1626,4451,14128,0,1272
4,SANTA MARIA - URB,332,3248,1339,4438,1157,0,1025,448,1085,3096,185,549
4,SANTA MARIA - URB,411,5015,2188,7052,3106,0,3110,958,1786,6970,338,694
4,SANTA MARIA - URB,561,69,120,1919,498,0,118,2,154,511,46,301
4,VIA SUL - URB,50,42609,21865,70156,21947,213,17604,7265,13152,54463,2698,4995
4,VIA SUL - URB,51,26078,14709,24199,9263,0,9866,5565,6754,28269,647,3157
4,VIA SUL - URB,52,20341,12032,23396,7955,0,11051,6564,6001,27852,1050,3080
4,VIA SUL - URB,65,13092,7000,13469,4191,0,4716,2012,3555,12942,0,1723
5,CONCEIÇÃO,21,24848,8423,38290,9587,0,18116,8064,7307,46243,2819,3949
5,CONCEIÇÃO,22,8299,2928,13642,3697,0,8721,3754,2657,15970,0,1795
5,CONCEIÇÃO,30,20733,6905,23325,6458,0,7992,3408,5641,24452,1566,2491
5,CONCEIÇÃO,31,24465,7822,23592,9582,0,7963,3487,6506,23308,0,2405
5,CONCEIÇÃO,41,14267,4980,26083,11393,0,7290,3941,5734,18296,0,2531
5,CONCEIÇÃO,59,14603,4820,22297,8414,0,13500,4436,5109,25514,2953,2619
5,CONCEIÇÃO,63,50367,17417,48877,24399,1,17892,7095,8397,45478,3219,4178
5,CONCEIÇÃO,71,16079,5381,21508,4533,0,12074,4448,3902,24975,2377,2370
5,CONCEIÇÃO,76,3796,1168,7236,1508,69,3610,1158,1536,8704,860,661
5,CONCEIÇÃO,83,7852,3748,14719,1309,0,3394,1309,2698,16468,1862,1267
5,CONCEIÇÃO,411,8595,2733,11278,4861,0,4934,1647,3127,11640,502,1080
5,CONCEIÇÃO,587,343,5,313,167,0,607,91,119,1513,121,1476
5,CONCEIÇÃO,599,9143,2736,15396,6666,0,5066,987,3826,10435,680,1507
5,CONCEIÇÃO,905,188,73,823,94,0,181,26,53,609,45,222
5,CONCEIÇÃO,2369,1269,373,1894,1159,0,1085,513,337,1653,0,381
5,CONCEIÇÃO,3001,3612,1177,4590,1783,0,1580,702,1130,3867,392,651
5,CONCEIÇÃO,3101,1738,696,2329,1094,0,690,329,744,1842,0,337
5,CONCEIÇÃO,6301,6292,2443,9823,2574,0,3175,1144,1765,8959,1095,1079
5,CONCEIÇÃO,7601,113,47,285,66,0,178,86,34,402,256,48
5,DUNAS - URB,33,56739,22310,73401,20825,0,19751,6701,16488,70927,5240,4495
5,DUNAS - URB,40,40352,14400,55658,19419,0,35418,12269,12504,73270,4013,4462
5,DUNAS - URB,57,3887,1469,3166,1371,1,1775,538,886,3011,0,537
5,DUNAS - URB,331,17344,5749,20686,4883,0,6153,2186,6119,19645,1005,1524
5,DUNAS - URB,332,3743,1206,5495,1270,0,1290,496,1441,3642,253,577
5,DUNAS - URB,411,5343,1728,7634,3283,0,3133,998,2053,7490,573,732
5,GUANABARA - URB,2,18877,6724,39010,7979,270,9019,4107,6461,30774,2149,2483
5,GUANABARA - URB,4,14270,7054,33325,6919,1,4701,2601,3882,22426,1950,2211
5,GUANABARA - URB,5,7246,2228,13313,1941,74,4682,2404,1990,15594,1111,1364
5,GUANABARA - URB,8,35683,12432,53700,21794,578,19851,6956,10327,49201,5162,3296
5,GUANABARA - URB,13,176,45,207,47,3,97,30,27,216,0,38
5,GUANABARA - URB,18,700,162,803,219,0,98,23,138,222,0,52
5,GUANABARA - URB,19,7907,2699,14012,4581,2,9783,4547,3533,15198,464,1816
5,GUANABARA - URB,20,8825,3227,14178,4904,0,10964,5898,3511,16299,391,2240
5,GUANABARA - URB,25,9187,2972,8648,2690,0,5197,3258,1604,9744,0,1421
5,GUANABARA - URB,60,33873,12006,60989,12055,305,14267,6650,11044,48853,3616,3725
5,GUANABARA - URB,64,28658,8396,40855,8662,215,18475,9361,7574,42891,3032,3162
5,GUANABARA - URB,67,6882,2262,12937,1941,52,4535,2494,2316,15730,292,1159
5,GUANABARA - URB,70,17039,6355,32323,5104,75,10442,6296,5467,34128,1925,2871
5,GUANABARA - URB,72,15025,5274,30340,7760,103,7202,3397,6083,31357,2488,2186
5,GUANABARA - URB,75,13918,3631,17246,3824,131,5609,2222,4464,16877,941,1719
5,GUANABARA - URB,76,3753,1263,7102,1430,49,3479,872,1340,8165,0,569
5,GUANABARA - URB,77,25313,11031,56635,13367,119,10398,5528,8943,47278,3725,3871
5,GUANABARA - URB,79,31501,11009,46710,11644,409,11331,4531,8497,41632,3942,3001
5,GUANABARA - URB,81,9887,2833,15257,3119,15,4469,1796,3765,16174,402,1511
5,GUANABARA - URB,84,26478,6719,43541,15121,320,15852,6456,11805,39863,3146,3604
5,GUANABARA - URB,101,6912,2281,14505,3378,54,8298,3122,2871,17352,1567,1359
5,GUANABARA - URB,102,2804,837,5787,1312,21,3123,1170,1140,6827,514,518
5,GUANABARA - URB,592,2019,447,2169,477,82,1155,244,397,1657,160,821
5,GUANABARA - URB,593,5394,1191,2551,870,0,1273,494,672,3859,212,976
5,GUANABARA - URB,600,5,0,4,3,0,0,0,11,0,0,9
5,GUANABARA - URB,1029,10156,3562,16361,4776,69,4158,1817,2895,13392,1260,1089
5,GUANABARA - URB,1214,6491,2459,13547,2418,25,5529,3028,2521,12326,0,1667
5,GUANABARA - URB,1301,6701,1666,7096,1767,65,3029,1263,1881,7854,0,1212
5,GUANABARA - URB,1302,2323,613,2334,605,24,1124,460,560,2898,0,434
5,GUANABARA - URB,1516,13889,4905,23748,4769,203,9267,4817,5309,26768,1601,2021
5,GUANABARA - URB,1778,12456,4357,22649,5246,168,8706,4752,4655,22472,815,2009
5,GUANABARA - URB,2369,1232,472,2266,956,0,1014,485,437,1615,0,387
5,GUANABARA - URB,6162,9197,2641,11625,2190,34,4482,2566,2329,11158,362,1571
5,GUANABARA - URB,6443,10082,3015,17602,3850,15,5470,2476,4337,15937,1080,1088
5,GUANABARA - URB,7501,1680,379,2652,368,0,688,252,800,2028,152,210
5,GUANABARA - URB,7502,2892,701,2728,625,0,1104,477,815,3180,0,243
5,GUANABARA - URB,7601,219,72,479,98,0,307,139,66,604,631,74
5,REUNIDAS,7,24251,6934,46135,11828,228,9565,3469,8873,38172,3536,3310
5,REUNIDAS,26,30372,12427,50952,15085,265,8229,4186,8755,40947,3983,3087
5,REUNIDAS,27,14227,3840,24991,5351,122,9997,4345,5813,27183,2500,2630
5,REUNIDAS,35,23828,7508,34573,11444,1353,12400,6493,9278,29979,2144,2433
5,REUNIDAS,68,13196,3800,23674,5467,192,9348,2991,5933,25028,1705,2091
5,REUNIDAS,73,55130,26457,109796,34209,578,17580,9131,15927,82989,9148,4960
5,REUNIDAS,85,19042,4300,19068,5882,960,8825,4015,5178,17719,0,1807
5,REUNIDAS,1029,28001,9488,41865,12483,173,10789,4318,7595,34256,3614,2627
5,REUNIDAS,1778,4261,1547,8310,1854,62,3025,1638,1612,8108,881,748
5,REUNIDAS,6443,10320,3282,19081,4278,14,6053,2546,4346,17767,1312,1124
5,REUNIDAS,7847,23635,8671,34484,7283,76,10761,4965,8926,34692,2771,2478
5,REUNIDAS,9018,16,6,332,244,0,354,23,9,157,5,96
5,SANTA MARIA - URB,24,22816,8226,34065,12276,0,11944,6239,10047,32842,1285,3039
5,SANTA MARIA - URB,34,7227,2405,10300,3278,0,8405,4572,2664,13258,0,1510
5,SANTA MARIA - URB,36,11624,4261,15123,5583,0,7774,3675,3305,17156,953,2030
5,SANTA MARIA - URB,37,33521,16201,32512,12776,1,11992,6652,8976,37524,1966,3347
5,SANTA MARIA - URB,38,33898,12224,47394,14488,0,31734,14727,11042,65883,5683,4033
5,SANTA MARIA - URB,39,24094,7807,33413,11941,0,9404,4076,7322,26064,1438,3046
5,SANTA MARIA - URB,44,19631,9202,27096,7835,0,12841,7054,7045,30445,1223,3203
5,SANTA MARIA - URB,46,29702,14677,28743,14324,0,6774,4917,7530,35784,2107,2650
5,SANTA MARIA - URB,48,18034,7659,15346,7368,1,8280,4456,3527,19263,1170,2091
5,SANTA MARIA - URB,54,32676,15780,36808,15076,0,11469,7309,8231,45040,3493,3380
5,SANTA MARIA - URB,56,7578,3663,24412,10762,0,3143,2010,4363,19119,1047,2345
5,SANTA MARIA - URB,66,14301,6375,15489,2450,0,3678,1827,3256,17747,1740,1982
5,SANTA MARIA - URB,83,8627,4040,16641,1475,0,4137,1452,3242,17725,1851,1386
5,SANTA MARIA - URB,331,13642,4344,17889,4134,0,4993,2024,4823,15334,1138,1280
5,SANTA MARIA - URB,332,3579,1146,4568,1155,0,1035,407,1107,3437,157,577
5,SANTA MARIA - URB,411,5413,1594,6978,2965,0,3085,988,1936,7228,462,687
5,SANTA MARIA - URB,561,61,100,2011,534,0,135,3,190,639,36,313
5,VIA SUL - URB,50,44058,17355,73266,22813,181,18057,7789,14383,59596,3783,4956
5,VIA SUL - URB,51,26894,12781,25280,9535,0,10321,5819,7014,30303,1058,3054
5,VIA SUL - URB,52,21309,10070,24652,8550,2,11112,6687,6244,29888,1010,3049
5,VIA SUL - URB,65,13055,5928,14185,4525,0,4805,2091,3620,13984,0,1652
6,CONCEIÇÃO,21,20335,8913,36668,8815,1,16761,7633,6959,41766,0,3802
6,CONCEIÇÃO,22,7399,3245,13335,3396,0,8746,3642,2593,14957,0,1856
6,CONCEIÇÃO,30,18009,7297,22660,5805,0,7545,3202,5497,22377,0,2356
6,CONCEIÇÃO,31,21421,8124,23795,9074,0,7668,3445,6132,22088,0,2459
6,CONCEIÇÃO,41,12168,5091,22783,10001,0,6721,3632,5252,15944,0,2422
6,CONCEIÇÃO,59,12227,5132,21010,7910,10,12791,4191,4760,24213,0,2508
6,CONCEIÇÃO,63,44860,17485,48275,22579,0,16836,6518,8393,41456,0,4025
6,CONCEIÇÃO,71,12768,5285,19915,3883,0,10768,4048,3588,22382,0,2222
6,CONCEIÇÃO,76,3748,1420,7537,1487,57,3293,1201,1509,8381,0,648
6,CONCEIÇÃO,83,6705,3925,14356,1304,0,3052,1264,2602,15445,0,1220
6,CONCEIÇÃO,411,8868,2885,11098,4861,0,4769,1636,2972,11225,0,1081
6,CONCEIÇÃO,587,502,0,428,136,2,591,100,105,1295,0,1394
6,CONCEIÇÃO,599,8830,2806,14389,5953,7,4768,811,3536,9744,0,1385
6,CONCEIÇÃO,905,85,107,710,49,0,149,10,30,463,0,213
6,CONCEIÇÃO,2369,1210,404,1615,1020,0,1013,473,339,1314,0,404
6,CONCEIÇÃO,3001,2881,1204,3988,1707,0,1363,648,946,3572,0,626
6,CONCEIÇÃO,3101,1753,790,2449,1087,0,748,353,665,2124,0,374
6,CONCEIÇÃO,6301,5469,2598,9702,2429,0,2913,1031,1791,8418,0,1024
6,CONCEIÇÃO,7601,51,28,128,30,0,76,33,13,206,0,23
6,DUNAS - URB,33,49689,22785,71900,19463,99,19164,6656,16077,66098,0,4363
6,DUNAS - URB,40,35727,14808,53560,18332,16,33102,12175,11980,68689,0,4280
6,DUNAS - URB,57,3635,1408,3121,1293,0,1546,485,891,2775,0,536
6,DUNAS - URB,331,15792,5938,20313,4466,5,5657,2227,5618,18137,0,1406
6,DUNAS - URB,332,3196,1224,4804,1055,0,1161,393,1187,3479,0,574
6,DUNAS - URB,411,5032,1836,7022,3030,0,2921,938,1730,6927,0,664
6,GUANABARA - URB,2,17241,7500,38732,7713,274,8661,4186,6112,29496,0,2538
6,GUANABARA - URB,4,12316,7291,30858,6408,0,4258,2407,3797,20920,0,2100
6,GUANABARA - URB,5,5873,2387,11771,1792,38,4051,2071,1938,13475,0,1247
6,GUANABARA - URB,8,32152,13046,51912,20967,523,18918,6434,9695,44637,0,3286
6,GUANABARA - URB,18,550,129,702,178,0,61,37,87,173,0,50
6,GUANABARA - URB,19,6602,2892,13285,4286,0,8805,4126,3237,13683,0,1713
6,GUANABARA - URB,20,7676,3532,13107,4134,0,10576,6055,3399,15475,0,2135
6,GUANABARA - URB,25,7552,3079,8260,2273,0,4986,2991,1560,9165,0,1427
6,GUANABARA - URB,60,30640,12907,59371,11642,322,13685,6624,10652,45880,0,3792
6,GUANABARA - URB,64,23770,8537,38452,7962,176,17499,8645,6897,40708,0,3060
6,GUANABARA - URB,67,6515,2535,13064,2001,32,4509,2559,2391,15264,0,1165
6,GUANABARA - URB,70,14819,7345,31409,4805,87,9897,6906,5319,33026,0,2821
6,GUANABARA - URB,72,15224,6612,31829,8084,92,7429,3425,6684,31577,0,2370
6,GUANABARA - URB,75,11840,3705,17201,3359,122,5138,2311,4266,16299,0,1749
6,GUANABARA - URB,76,3431,1346,6821,1633,55,3433,968,1302,7920,0,573
6,GUANABARA - URB,77,21844,12080,52573,12734,109,9240,5096,8622,44336,0,3663
6,GUANABARA - URB,79,28762,11939,44899,11194,372,10976,4356,8124,38407,0,3076
6,GUANABARA - URB,81,8400,2713,14465,2752,18,4223,1789,3605,14945,0,1507
6,GUANABARA - URB,84,22103,6979,38918,13562,212,13596,5706,10355,33533,0,3486
6,GUANABARA - URB,101,5992,2599,13251,3076,46,7634,2857,2762,16607,0,1319
6,GUANABARA - URB,102,1974,844,4339,972,20,2455,890,918,5234,0,418
6,GUANABARA - URB,592,1588,392,1817,407,55,1026,244,366,1243,0,675
6,GUANABARA - URB,593,4477,1143,2287,739,0,1147,396,499,2999,0,919
6,GUANABARA - URB,1029,9032,3846,16282,4263,53,4154,1756,2937,13077,0,1072
6,GUANABARA - URB,1214,5607,2435,12757,1957,18,4983,2982,2324,11152,0,1669
6,GUANABARA - URB,1301,5946,1644,6557,1631,65,2807,1182,1771,7125,0,1192
6,GUANABARA - URB,1302,2180,665,2295,602,18,1026,461,617,2774,0,463
6,GUANABARA - URB,1516,11943,5060,21780,4431,171,8601,4622,4868,24502,0,1935
6,GUANABARA - URB,1778,10994,4886,21933,5153,150,8626,4781,4417,21453,0,2052
6,GUANABARA - URB,2369,1178,478,2123,786,0,982,465,422,1548,0,398
6,GUANABARA - URB,6162,7403,2627,10992,1883,41,4266,2438,2221,10289,0,1512
6,GUANABARA - URB,6443,8975,3497,16906,3560,8,5464,2479,3965,15675,0,1112
6,GUANABARA - URB,7501,1333,429,2471,397,0,635,249,777,1939,0,206
6,GUANABARA - URB,7502,1894,532,2166,527,0,925,408,589,2525,0,215
6,GUANABARA - URB,7601,123,77,350,75,0,224,60,55,455,0,48
6,REUNIDAS,7,22152,7475,44989,10894,221,8666,3362,8726,36084,0,3344
6,REUNIDAS,26,26705,13796,49710,14572,279,7763,4278,8390,39086,0,3056
6,REUNIDAS,27,13143,4639,24958,5221,144,10158,4716,5682,26858,0,2793
6,REUNIDAS,35,20730,7903,33772,10310,1309,12103,6303,9030,28729,0,2373
6,REUNIDAS,68,11470,4135,23106,5290,181,8401,2776,5738,22425,0,2075
6,REUNIDAS,73,48333,29076,107369,33289,530,16590,9180,15834,78222,0,4943
6,REUNIDAS,85,16961,4716,19519,6041,941,9002,4357,5207,18147,0,2103
6,REUNIDAS,1029,25185,10408,39961,11677,164,10205,3975,7518,32094,0,2612
6,REUNIDAS,1778,3379,1621,7581,1682,53,2565,1468,1375,7536,0,682
6,REUNIDAS,6443,9580,3722,18465,4048,13,6014,2506,4235,17792,0,1104
6,REUNIDAS,7847,20669,9143,32930,6971,90,10080,4816,8625,32193,0,2436
6,REUNIDAS,9018,10,12,266,220,0,353,21,2,157,0,86
6,SANTA MARIA - URB,24,20162,8523,33535,12008,0,11274,6166,9861,29712,0,3063
6,SANTA MARIA - URB,34,6719,2719,10085,3256,0,8277,4644,2593,12823,0,1630
6,SANTA MARIA - URB,36,9882,4407,15131,5527,0,7763,3904,3177,16874,0,2095
6,SANTA MARIA - URB,37,28559,16089,31244,12117,0,11312,6543,8335,34400,0,3208
6,SANTA MARIA - URB,38,31854,13924,46193,13698,14,30766,14534,10996,64441,0,3981
6,SANTA MARIA - URB,39,20882,8408,32025,10833,0,8573,3702,6697,23616,0,2989
6,SANTA MARIA - URB,44,17173,10001,26284,7688,0,12366,7266,6842,29769,0,3055
6,SANTA MARIA - URB,46,24588,15439,26875,12830,0,6739,4975,7177,33197,0,2574
6,SANTA MARIA - URB,48,15810,7994,14365,6713,0,7631,4175,3440,17996,0,2020
6,SANTA MARIA - URB,54,27472,17008,36128,14230,0,10828,7197,7932,41499,0,3223
6,SANTA MARIA - URB,56,6631,3743,23327,10267,0,3082,2060,4051,17650,0,2222
6,SANTA MARIA - URB,66,11500,6338,14478,2229,0,3215,1911,3083,15984,0,1864
6,SANTA MARIA - URB,83,7385,4398,16051,1493,0,3843,1371,3223,16900,0,1335
6,SANTA MARIA - URB,331,12438,4680,16970,3675,30,4537,1710,4605,14342,0,1221
6,SANTA MARIA - URB,332,3323,1139,4469,1027,0,1067,485,1033,3213,0,541
6,SANTA MARIA - URB,411,5553,1801,7227,3234,0,3040,1024,1898,7101,0,683
6,SANTA MARIA - URB,561,55,64,1806,479,0,107,1,170,489,0,293
6,VIA SUL - URB,50,38482,18491,69165,21382,193,16585,7357,13900,55379,0,4769
6,VIA SUL - URB,51,22211,12075,23589,8778,0,9398,5442,6523,27323,0,3026
6,VIA SUL - URB,52,17960,10385,23529,7753,0,10946,6962,5954,28512,0,2978
6,VIA SUL - URB,65,11639,6006,13987,4146,0,4677,2149,3591,12895,0,1743
7,CONCEIÇÃO,21,19585,8418,37031,8944,0,16636,7909,6658,41739,0,3701
7,CONCEIÇÃO,22,6743,2888,12325,2954,0,7986,3389,2617,13905,0,1768
7,CONCEIÇÃO,30,15352,6548,21910,5971,0,7359,3256,5391,21919,0,2478
7,CONCEIÇÃO,31,16900,6611,23963,7779,0,7689,3400,6131,22092,0,2529
7,CONCEIÇÃO,41,10322,4063,20802,8394,0,5716,2979,4752,14168,0,2241
7,CONCEIÇÃO,59,12316,5538,21416,8083,18,13360,4563,4574,27125,0,2615
7,CONCEIÇÃO,63,33425,13785,46007,16414,0,15881,6230,8771,41625,0,3892
7,CONCEIÇÃO,71,11596,5020,19133,3677,0,10836,4269,3407,23563,0,2249
7,CONCEIÇÃO,76,3654,1388,7807,1515,63,3627,1308,1438,8847,0,668
7,CONCEIÇÃO,83,5463,3507,14848,1414,0,3100,1267,2573,16323,0,1245
7,CONCEIÇÃO,411,10140,2686,11047,4688,0,5015,1719,3094,11883,0,1147
7,CONCEIÇÃO,587,793,0,478,162,0,721,92,97,1370,0,1460
7,CONCEIÇÃO,599,10394,3019,14997,6037,66,5273,978,3829,11178,0,1482
7,CONCEIÇÃO,905,121,81,899,49,0,199,23,25,477,0,225
7,CONCEIÇÃO,2369,1141,377,1612,939,0,1037,488,418,1426,0,392
7,CONCEIÇÃO,3001,2758,1222,4758,1732,0,1658,810,1226,4195,0,694
7,CONCEIÇÃO,3101,1450,568,2513,1137,0,661,358,686,2028,0,347
7,CONCEIÇÃO,6301,5652,2725,10748,2604,0,3311,1253,2025,9565,0,1054
7,CONCEIÇÃO,7601,9,4,20,7,0,8,3,4,30,0,4
7,DUNAS - URB,33,45892,21153,74571,19488,162,19516,6863,16871,69330,0,4350
7,DUNAS - URB,40,37257,14198,54915,18689,42,35202,12874,12426,70391,0,4478
7,DUNAS - URB,57,2600,1110,3383,1280,0,1717,529,870,2990,0,595
7,DUNAS - URB,331,13125,5093,21469,4260,12,6258,2236,6018,19121,0,1593
7,DUNAS - URB,332,2647,1013,5157,1114,0,1060,468,1255,3393,0,593
7,DUNAS - URB,411,5783,1753,7325,3273,0,3048,993,1811,7094,0,719
7,GUANABARA - URB,2,15715,7232,40706,8031,252,9355,4470,6622,31207,0,2748
7,GUANABARA - URB,4,10794,7056,31917,6519,0,4506,2512,3950,23036,0,2302
7,GUANABARA - URB,5,6412,2464,13624,1912,32,4913,2459,2122,15877,0,1465
7,GUANABARA - URB,8,32129,13079,54008,21460,522,20086,7060,10309,48582,0,3477
7,GUANABARA - URB,13,17,15,35,10,0,5,0,6,47,0,8
7,GUANABARA - URB,18,315,92,744,149,0,59,17,79,173,0,58
7,GUANABARA - URB,19,6344,2753,13677,4275,0,9402,4513,3139,14427,0,1903
7,GUANABARA - URB,20,7394,3372,13512,3998,0,11159,6571,3543,16784,0,2320
7,GUANABARA - URB,25,7325,2790,8035,2236,0,5003,2982,1754,9837,0,1438
7,GUANABARA - URB,60,27735,12299,63176,12249,349,14512,6931,11326,49457,0,4106
7,GUANABARA - URB,64,25490,8880,41658,8001,196,18424,9295,7396,44292,0,3459
7,GUANABARA - URB,67,6704,2465,13448,1993,53,4764,2454,2400,16082,0,1279
7,GUANABARA - URB,70,13929,7037,31711,4628,86,10111,6618,5268,34583,0,2826
7,GUANABARA - URB,72,14206,6043,35044,8740,103,7861,3606,6819,35032,0,2644
7,GUANABARA - URB,75,10575,3172,15635,2910,94,4888,1998,3787,15695,0,1626
7,GUANABARA - URB,76,3388,1305,6959,1566,61,3567,922,1425,7836,0,576
7,GUANABARA - URB,77,19311,11431,55063,13196,104,9736,5267,8809,48393,0,3988
7,GUANABARA - URB,79,24562,10975,46208,11188,359,11528,4486,8113,39778,0,3087
7,GUANABARA - URB,81,7498,2650,14202,2559,18,4111,1818,3434,14241,0,1422
7,GUANABARA - URB,84,20368,6577,37401,12817,244,12847,5677,9891,31952,0,3563
7,GUANABARA - URB,101,6694,3026,15743,3698,40,9168,3395,3429,20542,0,1635
7,GUANABARA - URB,102,1122,454,2859,572,6,1575,574,543,3172,0,277
7,GUANABARA - URB,592,1548,371,1958,431,55,947,278,368,1306,0,771
7,GUANABARA - URB,593,4485,952,2109,779,0,1122,381,535,3046,0,980
7,GUANABARA - URB,1029,6460,2854,14575,3537,43,3749,1631,2635,12332,0,1006
7,GUANABARA - URB,1214,5114,2158,11748,1734,32,4570,2998,2102,10728,0,1474
7,GUANABARA - URB,1301,5600,1521,6579,1646,59,2722,1243,1736,7176,0,1216
7,GUANABARA - URB,1302,2675,807,2815,759,32,1354,615,719,3557,0,600
7,GUANABARA - URB,1516,11087,4785,22719,4281,159,8683,4539,4906,26234,0,2049
7,GUANABARA - URB,1778,10240,4814,21978,4983,151,8745,4844,4362,22481,0,2044
7,GUANABARA - URB,2369,914,420,2153,690,0,1043,440,491,1488,0,398
