Mês,Empresa,Linha,Estudante_Cartao,Estudante_BT,Vale_Transporte,Integracao_Plena,Integracao_Complementar,Gratuito_Cartao,Gratuito_BT,Inteira_Cartao,Inteira_Especie,Tarifa_Social,Qtd_Viagens
11,SANTA MARIA - URB,56,1527,576,11105,3226,0,1069,552,1448,4811,0,845
11,SANTA MARIA - URB,83,4650,1617,12528,1257,0,2327,818,3402,9773,0,692
11,SANTA MARIA - URB,331,4492,1275,8600,1775,19,2568,748,2872,6126,0,531
11,SANTA MARIA - URB,332,3339,656,4376,1330,0,1144,257,1437,2407,0,474
11,SANTA MARIA - URB,411,5727,1338,7260,2598,0,2840,778,2373,5725,0,488
11,VIA SUL - URB,50,34061,9789,72804,20544,227,18485,5815,16831,46739,0,3331
11,VIA SUL - URB,51,15058,3493,18501,6848,0,7448,2514,5867,12626,0,1704
11,VIA SUL - URB,52,12320,3547,17437,6222,0,9155,3295,5244,13843,0,1716
12,CONCEIÇÃO,21,11923,4743,33794,5288,0,15027,4663,7424,29434,0,2243
12,CONCEIÇÃO,30,8210,2182,19533,5931,0,5449,1510,5648,12499,0,1531
12,CONCEIÇÃO,41,148,36,255,94,0,90,24,93,211,0,26
12,CONCEIÇÃO,59,8896,3780,21799,4577,64,11878,3422,4949,22689,0,1646
12,CONCEIÇÃO,63,21190,6746,48483,10378,0,15508,4103,9777,32063,0,2800
12,CONCEIÇÃO,76,459,116,2226,427,22,600,80,532,1150,0,90
12,CONCEIÇÃO,83,3553,1744,15594,1266,0,2757,906,3443,13444,0,921
12,CONCEIÇÃO,411,6949,1443,10489,3227,0,4092,1207,3502,9039,0,782
12,CONCEIÇÃO,587,3509,213,1059,270,0,808,98,445,917,0,274
12,CONCEIÇÃO,599,6016,1545,15576,6180,64,3861,690,5045,7267,0,1131
12,CONCEIÇÃO,905,457,220,3337,204,0,157,16,313,1468,0,128
12,CONCEIÇÃO,2271,8889,3949,20537,2437,0,11592,3727,4464,20483,0,1653
12,DUNAS - URB,33,29885,9437,67238,18181,419,15617,4219,17436,47166,0,3000
12,DUNAS - URB,40,21356,6598,38720,9425,174,21776,5681,9130,40669,0,2402
12,DUNAS - URB,331,4667,1404,9859,1700,28,2902,780,3336,7474,0,620
12,DUNAS - URB,332,2454,542,4131,1184,0,987,273,1392,2387,0,480
12,DUNAS - URB,411,2585,643,4925,2087,0,2055,673,1716,3988,0,410
12,GUANABARA - URB,2,6723,2402,24761,6497,180,6778,1951,4335,13176,0,1249
12,GUANABARA - URB,4,6124,3197,23810,3810,0,3086,1405,4207,15880,0,1314
12,GUANABARA - URB,5,6984,2632,22164,2091,44,7173,2646,4124,21302,0,1318
12,GUANABARA - URB,8,22955,7585,53615,19411,955,17199,5362,10661,40769,0,2456
12,GUANABARA - URB,15,11263,4914,32287,5150,277,14225,5118,7035,28864,0,1692
12,GUANABARA - URB,25,3003,1309,8877,1190,0,3699,1691,2071,6258,0,801
12,GUANABARA - URB,29,5507,1949,15293,3694,26,4587,1330,3246,10671,0,707
12,GUANABARA - URB,43,7052,2764,19951,3855,16,6345,1780,4367,14574,0,905
12,GUANABARA - URB,60,15882,5194,46269,9045,216,10318,3344,9755,29323,0,2099
12,GUANABARA - URB,64,13121,5133,33015,4385,92,14114,4848,7306,29642,0,1425
12,GUANABARA - URB,70,5062,2494,19428,2037,20,5554,2352,2600,16094,0,1234
12,GUANABARA - URB,72,9511,3260,30064,6084,89,5638,2075,6159,21546,0,1504
12,GUANABARA - URB,75,7177,2239,17588,2848,1,4589,1475,5469,13057,0,971
12,GUANABARA - URB,77,16280,6956,57569,11815,93,8930,3157,9275,37980,0,2707
12,GUANABARA - URB,79,18249,6178,46969,8355,391,9581,3010,9112,28163,0,2152
12,GUANABARA - URB,84,12572,3717,34119,7105,344,11500,3220,9289,22982,0,2132
12,GUANABARA - URB,593,2380,357,1974,307,0,982,196,414,1455,0,760
12,REUNIDAS,7,17424,5154,47737,11149,281,9780,3294,12316,36604,0,2501
12,REUNIDAS,26,2332,676,6538,2044,35,1213,392,1573,3891,0,425
12,REUNIDAS,27,7414,2767,20132,2472,169,7734,2739,4923,21801,0,1335
12,REUNIDAS,29,9808,3347,30219,7223,43,7665,2343,5822,19866,0,1465
12,REUNIDAS,35,16470,4834,37926,9917,975,13244,4308,11890,23404,0,1798
12,REUNIDAS,43,6256,2491,20102,3473,14,5853,1570,4332,13234,0,929
12,REUNIDAS,73,45731,17513,159614,43692,1409,24454,9242,29095,97969,0,5819
12,REUNIDAS,78,3057,983,7833,1023,23,1618,561,2390,4679,0,592
12,SANTA MARIA - URB,24,8379,3058,19534,6088,0,6848,2325,7533,16163,0,1418
12,SANTA MARIA - URB,37,9908,2692,15611,5968,0,6320,2278,4963,12809,0,1360
12,SANTA MARIA - URB,38,32240,11343,66325,14573,465,42555,14938,14661,73535,0,3738
12,SANTA MARIA - URB,39,12100,2752,26247,7930,0,7040,2126,7071,14594,0,1899
12,SANTA MARIA - URB,46,20202,7384,43102,21436,0,10262,4552,11069,34447,0,3068
12,SANTA MARIA - URB,54,7318,2928,17536,6825,0,5798,2817,4433,15350,0,1439
12,SANTA MARIA - URB,56,1198,524,10881,3247,0,1018,491,1298,4664,0,867
12,SANTA MARIA - URB,66,0,0,0,0,0,0,0,0,0,0,1
12,SANTA MARIA - URB,83,3119,1352,12504,1274,0,2417,753,3341,10359,0,732
12,SANTA MARIA - URB,331,4082,1267,8901,1738,30,2695,773,3040,6821,0,575
12,SANTA MARIA - URB,332,2386,580,3795,1212,0,990,216,1334,2236,0,470
12,SANTA MARIA - URB,411,4899,1207,7403,2542,0,3033,846,2480,6073,0,555
12,VIA SUL - URB,50,28450,8565,72399,19984,307,17774,5856,17424,49735,0,3488
12,VIA SUL - URB,51,11425,3070,18186,6878,0,7433,2424,5960,13382,0,1848
12,VIA SUL - URB,52,10395,3418,19220,6554,0,9971,3831,5553,17151,0,1912
